Taxon,Order,Family (Scientific),Family (English),Genus,Species (Scientific),Species (English),Breeding Range,Breeding Range-Subregion(s),picture_url,shape,Species (German),Family (German)
Neoaves,Columbiformes,Columbidae,"Pigeons, Doves",Columba,Jouyi†,Ryukyu Wood Pigeon,EU,"Okinawa and Daito I., Ryukyu Islands",/ryukyu_wood_pigeon.jpg,pigeon_like,Silberbandtaube,"Tauben, Schwalben"
Neoaves,Columbiformes,Columbidae,"Pigeons, Doves",Streptopelia,Turtur,European Turtle Dove,EU,"w, c",/european_turtle_dove.jpg,pigeon_like,Turteltaube,"Tauben, Schwalben"
Neoaves,Columbiformes,Columbidae,"Pigeons, Doves",Streptopelia,Lugens,Dusky Turtle Dove,"AF, EU",South Sudan and Ethiopia to Malawi; Saudi Arabia and Yemen,/dusky_turtle_dove.jpg,pigeon_like,Trauerturteltaube,"Tauben, Schwalben"
Neoaves,Columbiformes,Columbidae,"Pigeons, Doves",Streptopelia,Orientalis,Oriental Turtle Dove,"EU, OR","c, e Asia through India and Southeast Asia",/oriental_turtle_dove.jpg,pigeon_like,Orientturteltaube,"Tauben, Schwalben"
Neoaves,Columbiformes,Columbidae,"Pigeons, Doves",Streptopelia,Decaocto,Eurasian Collared Dove,"EU, OR",w Europe to India and e China,/eurasian_collared_dove.jpg,pigeon_like,Türkentaube,"Tauben, Schwalben"
Neoaves,Columbiformes,Columbidae,"Pigeons, Doves",Streptopelia,Semitorquata,Red-eyed Dove,"AF, EU","widespread south of the Sahara, Saudi Arabia and Yemen",/red-eyed_dove.jpg,pigeon_like,Halbmondtaube,"Tauben, Schwalben"
Neoaves,Columbiformes,Columbidae,"Pigeons, Doves",Spilopelia,Senegalensis,Laughing Dove,"AF, EU, OR",India and c Asia to s Arabian Peninsula and AF,/laughing_dove.jpg,pigeon_like,Palmtaube,"Tauben, Schwalben"
Neoaves,Columbiformes,Columbidae,"Pigeons, Doves",Treron,Waalia,Bruce's Green Pigeon,"AF, EU","Senegal and Gambia to Eritrea, Ethiopia, Somalia and Uganda, also sw Arabian Peninsula",/bruce's_green_pigeon.jpg,pigeon_like,Waaliataube,"Tauben, Schwalben"
Neoaves,Columbiformes,Columbidae,"Pigeons, Doves",Treron,Sieboldii,White-bellied Green Pigeon,"EU, OR",Japan to Southeast Asia,/white-bellied_green_pigeon.jpg,pigeon_like,Sieboldgrüntaube,"Tauben, Schwalben"
Neoaves,Columbiformes,Columbidae,"Pigeons, Doves",Treron,Formosae,Whistling Green Pigeon,"EU, OR",islands s of Japan to Philippines,/whistling_green_pigeon.jpg,pigeon_like,Formosagrüntaube,"Tauben, Schwalben"
Neoaves,Gruiformes,Rallidae,"Rails, Crakes & Coots",Coturnicops,Exquisitus,Swinhoe's Rail,EU,e Siberia and ne China,/swinhoe's_rail.jpg,long_legged_like,Mandschurenralle,Rallen
Neoaves,Gruiformes,Rallidae,"Rails, Crakes & Coots",Coturnicops,Noveboracensis,Yellow Rail,EU,"e,c",/yellow_rail.jpg,long_legged_like,Gelbralle,Rallen
Neoaves,Gruiformes,Rallidae,"Rails, Crakes & Coots",Gallirallus,Okinawae,Okinawa Rail,EU,"Okinawa, Ryukyu Islands",/okinawa_rail.jpg,long_legged_like,Okinawaralle,Rallen
Neoaves,Gruiformes,Rallidae,"Rails, Crakes & Coots",Rallus,Aquaticus,Water Rail,EU,w Europe to c Asia,/water_rail.jpg,long_legged_like,Wasserralle,Rallen
Neoaves,Gruiformes,Rallidae,"Rails, Crakes & Coots",Rallus,Indicus,Brown-cheeked Rail,EU,e Siberia to Japan,/brown-cheeked_rail.jpg,long_legged_like,Asienwasserralle,Rallen
Neoaves,Gruiformes,Rallidae,"Rails, Crakes & Coots",Crex,Crex,Corn Crake,EU,Europe to c Siberia and nw China,/corn_crake.jpg,long_legged_like,Wachtelkönig,Rallen
Neoaves,Gruiformes,Rallidae,"Rails, Crakes & Coots",Porzana,Parva,Little Crake,EU,s and c Europe to nw China,/little_crake.jpg,long_legged_like,Kleinsumpfhuhn,Rallen
Neoaves,Gruiformes,Rallidae,"Rails, Crakes & Coots",Porzana,Pusilla,Baillon's Crake,"EU, AF, OR, AU",widespread,/baillon's_crake.jpg,long_legged_like,Zwergsumpfhuhn,Rallen
Neoaves,Gruiformes,Rallidae,"Rails, Crakes & Coots",Porzana,Porzana,Spotted Crake,EU,w Europe to c Asia,/spotted_crake.jpg,long_legged_like,Tüpfelsumpfhuhn,Rallen
Neoaves,Gruiformes,Rallidae,"Rails, Crakes & Coots",Porzana,Paykullii,Band-bellied Crake,EU,"e Siberia, Korea and ne China",/band-bellied_crake.jpg,long_legged_like,Mandarinsumpfhuhn,Rallen
Neoaves,Gruiformes,Rallidae,"Rails, Crakes & Coots",Porphyrio,Porphyrio,Western Swamphen,"EU, AF","sw Europe, nw Africa",/western_swamphen.jpg,long_legged_like,Purpurhuhn,Rallen
Neoaves,Gruiformes,Rallidae,"Rails, Crakes & Coots",Porphyrio,Poliocephalus,Grey-headed Swamphen,"EU, OR","Middle East and Indian subcontinent to s China, n Thailand, Andaman and Nicobar Is and s Myanmar to c and s Indochina to the Malay Pen.",/grey-headed_swamphen.jpg,long_legged_like,Graukopf-Purpurhuhn,Rallen
Neoaves,Gruiformes,Rallidae,"Rails, Crakes & Coots",Gallinula,Chloropus,Common Moorhen,"EU, AF, IO, OR, PO",widespread,/common_moorhen.jpg,long_legged_like,Teichhuhn,Rallen
Neoaves,Gruiformes,Rallidae,"Rails, Crakes & Coots",Fulica,Cristata,Red-knobbed Coot,"EU, AF","s Spain and Morocco, Ethiopia to Angola, Namibia and South Africa, Madagascar",/red-knobbed_coot.jpg,long_legged_like,Kammblässhuhn,Rallen
Neoaves,Gruiformes,Rallidae,"Rails, Crakes & Coots",Fulica,Atra,Eurasian Coot,"EU, OR, AU",widespread,/eurasian_coot.jpg,long_legged_like,Blässhuhn,Rallen
Neoaves,Gruiformes,Gruidae,Cranes,Leucogeranus,Leucogeranus,Siberian Crane,EU,nw and ec Siberia,/siberian_crane.jpg,long_legged_like,Schneekranich,Kraniche
Neoaves,Gruiformes,Gruidae,Cranes,Antigone,Canadensis,Sandhill Crane,EU,widespread,/sandhill_crane.jpg,long_legged_like,Kanadakranich,Kraniche
Neoaves,Gruiformes,Gruidae,Cranes,Antigone,Vipio,White-naped Crane,EU,"se Siberia, ne Mongolia and ne China",/white-naped_crane.jpg,long_legged_like,Weißnackenkranich,Kraniche
Neoaves,Gruiformes,Gruidae,Cranes,Grus,Virgo,Demoiselle Crane,EU,"nw Africa, e Turkey, sw Russia to n China",/demoiselle_crane.jpg,long_legged_like,Jungfernkranich,Kraniche
Neoaves,Gruiformes,Gruidae,Cranes,Grus,Japonensis,Red-crowned Crane,EU,"se Siberia, ne China and Japan",/red-crowned_crane.jpg,long_legged_like,Mandschurenkranich,Kraniche
Neoaves,Gruiformes,Gruidae,Cranes,Grus,Americana,Whooping Crane,EU,"c Canada, c USA",/whooping_crane.jpg,long_legged_like,Schreikranich,Kraniche
Neoaves,Gruiformes,Gruidae,Cranes,Grus,Grus,Common Crane,EU,widespread,/common_crane.jpg,long_legged_like,Kranich,Kraniche
Neoaves,Gruiformes,Gruidae,Cranes,Grus,Monacha,Hooded Crane,EU,se Siberia and n China,/hooded_crane.jpg,long_legged_like,Mönchskranich,Kraniche
Neoaves,Gruiformes,Gruidae,Cranes,Grus,Nigricollis,Black-necked Crane,EU,Tibet and wc China,/black-necked_crane.jpg,long_legged_like,Schwarzhalskranich,Kraniche
Neoaves,Podicipediformes,Podicipedidae,Grebes,Tachybaptus,Ruficollis,Little Grebe,"EU, AF, OR",widespread,/little_grebe.jpg,duck_like,Zwergtaucher,Lappentaucher
Neoaves,Podicipediformes,Podicipedidae,Grebes,Podiceps,Grisegena,Red-necked Grebe,"NA, EU",widespread,/red-necked_grebe.jpg,duck_like,Rothalstaucher,Lappentaucher
Neoaves,Podicipediformes,Podicipedidae,Grebes,Podiceps,Cristatus,Great Crested Grebe,"EU, AF, OR, AU",widespread,/great_crested_grebe.jpg,duck_like,Haubentaucher,Lappentaucher
Neoaves,Podicipediformes,Podicipedidae,Grebes,Podiceps,Auritus,Horned Grebe,"NA, EU",widespread,/horned_grebe.jpg,duck_like,Ohrentaucher,Lappentaucher
Neoaves,Podicipediformes,Podicipedidae,Grebes,Podiceps,Nigricollis,Black-necked Grebe,"EU, AF, NA, MA",widespread,/black-necked_grebe.jpg,duck_like,Schwarzhalstaucher,Lappentaucher
Neoaves,Charadriiformes,Burhinidae,"Stone-curlews, Thick-knees",Burhinus,Oedicnemus,Eurasian Stone-curlew,EU,"w, sw EU",/eurasian_stone-curlew.jpg,water_bird_like,Triel,Schreitvögel
Neoaves,Charadriiformes,Haematopodidae,Oystercatchers,Haematopus,Ostralegus,Eurasian Oystercatcher,EU,"nw, c, e",/eurasian_oystercatcher.jpg,water_bird_like,Austernfischer,Austernfischer
Neoaves,Charadriiformes,Ibidorhynchidae,Ibisbill,Ibidorhyncha,Struthersii,Ibisbill,EU,Himalayas to nw China,/ibisbill.jpg,water_bird_like,Ibisschnabel,Ibisschnabel
Neoaves,Charadriiformes,Recurvirostridae,"Stilts, Avocets",Himantopus,Himantopus,Black-winged Stilt,"EU, AF, OR",widespread,/black-winged_stilt.jpg,water_bird_like,Stelzenläufer,Säbelschnäbler
Neoaves,Charadriiformes,Recurvirostridae,"Stilts, Avocets",Recurvirostra,Avosetta,Pied Avocet,"AF, EU",widespread,/pied_avocet.jpg,water_bird_like,Säbelschnäbler,Säbelschnäbler
Neoaves,Charadriiformes,Recurvirostridae,"Stilts, Avocets",Recurvirostra,Americana,American Avocet,"AF, EU","sc Canada to w and sc USA, c Mexico",/american_avocet.jpg,water_bird_like,Braunhals-Säbelschnäbler,Säbelschnäbler
Neoaves,Charadriiformes,Charadriidae,Plovers,Vanellus,Vanellus,Northern Lapwing,EU,widespread,/northern_lapwing.jpg,water_bird_like,Kiebitz,Regenpfeifer
Neoaves,Charadriiformes,Charadriidae,Plovers,Vanellus,Spinosus,Spur-winged Lapwing,"EU, AF","se Europe and Middle east, Mauritania to Guinea and east to Somalia, Kenya and Tanzania, north to Egypt",/spur-winged_lapwing.jpg,water_bird_like,Spornkiebitz,Regenpfeifer
Neoaves,Charadriiformes,Charadriidae,Plovers,Vanellus,Cinereus,Grey-headed Lapwing,EU,"e Siberia, Japan, ne and e China",/grey-headed_lapwing.jpg,water_bird_like,Graukopfkiebitz,Regenpfeifer
Neoaves,Charadriiformes,Charadriidae,Plovers,Vanellus,Gregarius,Sociable Lapwing,EU,c Asia,/sociable_lapwing.jpg,water_bird_like,Steppenkiebitz,Regenpfeifer
Neoaves,Charadriiformes,Charadriidae,Plovers,Vanellus,Leucurus,White-tailed Lapwing,EU,sw Asia,/white-tailed_lapwing.jpg,water_bird_like,Weißschwanzkiebitz,Regenpfeifer
Neoaves,Charadriiformes,Charadriidae,Plovers,Pluvialis,Apricaria,European Golden Plover,EU,Greenland to nc Russia,/european_golden_plover.jpg,water_bird_like,Goldregenpfeifer,Regenpfeifer
Neoaves,Charadriiformes,Charadriidae,Plovers,Pluvialis,Fulva,Pacific Golden Plover,EU,"nc and ne Siberia, also Alaska",/pacific_golden_plover.jpg,water_bird_like,Tundra-Goldregenpfeifer,Regenpfeifer
Neoaves,Charadriiformes,Charadriidae,Plovers,Pluvialis,Dominica,American Golden Plover,EU,Alaska and n Canada,/american_golden_plover.jpg,water_bird_like,Prärie-Goldregenpfeifer,Regenpfeifer
Neoaves,Charadriiformes,Charadriidae,Plovers,Pluvialis,Squatarola,Grey Plover,"NA, EU",n,/grey_plover.jpg,water_bird_like,Kiebitzregenpfeifer,Regenpfeifer
Neoaves,Charadriiformes,Charadriidae,Plovers,Charadrius,Hiaticula,Common Ringed Plover,EU,"n, also ne Canada",/common_ringed_plover.jpg,water_bird_like,Sandregenpfeifer,Regenpfeifer
Neoaves,Charadriiformes,Charadriidae,Plovers,Charadrius,Semipalmatus,Semipalmated Plover,EU,Alaska and n Canada,/semipalmated_plover.jpg,water_bird_like,Amerikanischer Sandregenpfeifer,Regenpfeifer
Neoaves,Charadriiformes,Charadriidae,Plovers,Charadrius,Placidus,Long-billed Plover,EU,"se Siberia, Japan, Koreas, ne and c China",/long-billed_plover.jpg,water_bird_like,Ussuriregenpfeifer,Regenpfeifer
Neoaves,Charadriiformes,Charadriidae,Plovers,Charadrius,Dubius,Little Ringed Plover,"EU, OR",widespread,/little_ringed_plover.jpg,water_bird_like,Flussregenpfeifer,Regenpfeifer
Neoaves,Charadriiformes,Charadriidae,Plovers,Charadrius,Alexandrinus,Kentish Plover,"EU, AF, OR",widespread,/kentish_plover.jpg,water_bird_like,Seeregenpfeifer,Regenpfeifer
Neoaves,Charadriiformes,Charadriidae,Plovers,Charadrius,Mongolus,Lesser Sand Plover,EU,"c, e",/lesser_sand_plover.jpg,water_bird_like,Mongolenregenpfeifer,Regenpfeifer
Neoaves,Charadriiformes,Charadriidae,Plovers,Charadrius,Leschenaultii,Greater Sand Plover,EU,c,/greater_sand_plover.jpg,water_bird_like,Wüstenregenpfeifer,Regenpfeifer
Neoaves,Charadriiformes,Charadriidae,Plovers,Charadrius,Asiaticus,Caspian Plover,EU,sw Russia through Kazakhstan to nw China,/caspian_plover.jpg,water_bird_like,Wermutregenpfeifer,Regenpfeifer
Neoaves,Charadriiformes,Charadriidae,Plovers,Charadrius,Veredus,Oriental Plover,EU,c Siberia to Mongolia and n China,/oriental_plover.jpg,water_bird_like,Steppenregenpfeifer,Regenpfeifer
Neoaves,Charadriiformes,Charadriidae,Plovers,Charadrius,Morinellus,Eurasian Dotterel,EU,"n Europe to ne Siberia, nw Alaska",/eurasian_dotterel.jpg,water_bird_like,Mornellregenpfeifer,Regenpfeifer
Neoaves,Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Numenius,Phaeopus,Eurasian Whimbrel,"NA, EU",n,/eurasian_whimbrel.jpg,water_bird_like,Regenbrachvogel,Schnepfenvögel
Neoaves,Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Numenius,Hudsonicus,Hudsonian Whimbrel,"NA, EU",Alaska and Canada,/hudsonian_whimbrel.jpg,water_bird_like,Hudsonbrachvogel,Schnepfenvögel
Neoaves,Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Numenius,Minutus,Little Curlew,EU,nc and ne Siberia,/little_curlew.jpg,water_bird_like,Zwergbrachvogel,Schnepfenvögel
Neoaves,Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Numenius,Borealis,Eskimo Curlew,EU,nw Canada,/eskimo_curlew.jpg,water_bird_like,Eskimobrachvogel,Schnepfenvögel
Neoaves,Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Numenius,Americanus,Long-billed Curlew,EU,"sw and sc Canada to sw, wc USA",/long-billed_curlew.jpg,water_bird_like,Rostbrachvogel,Schnepfenvögel
Neoaves,Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Numenius,Madagascariensis,Far Eastern Curlew,EU,"e and se Siberia, ne China",/far_eastern_curlew.jpg,water_bird_like,Isabellbrachvogel,Schnepfenvögel
Neoaves,Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Numenius,Tenuirostris,Slender-billed Curlew,EU,w Russia,/slender-billed_curlew.jpg,water_bird_like,Dünnschnabel-Brachvogel,Schnepfenvögel
Neoaves,Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Numenius,Arquata,Eurasian Curlew,EU,"c, w",/eurasian_curlew.jpg,water_bird_like,Brachvogel,Schnepfenvögel
Neoaves,Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Limosa,Lapponica,Bar-tailed Godwit,EU,"n, also Alaska",/bar-tailed_godwit.jpg,water_bird_like,Pfuhlschnepfe,Schnepfenvögel
Neoaves,Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Limosa,Limosa,Black-tailed Godwit,EU,widespread,/black-tailed_godwit.jpg,water_bird_like,Uferschnepfe,Schnepfenvögel
Neoaves,Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Limosa,Haemastica,Hudsonian Godwit,EU,w Alaska to c Canada,/hudsonian_godwit.jpg,water_bird_like,Hudsonschnepfe,Schnepfenvögel
Neoaves,Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Limosa,Fedoa,Marbled Godwit,EU,c,/marbled_godwit.jpg,water_bird_like,Marmorschnepfe,Schnepfenvögel
Neoaves,Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Arenaria,Interpres,Ruddy Turnstone,"NA, EU",n,/ruddy_turnstone.jpg,water_bird_like,Steinwälzer,Schnepfenvögel
Neoaves,Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Arenaria,Melanocephala,Black Turnstone,"NA, EU",coastal w Alaska,/black_turnstone.jpg,water_bird_like,Schwarzkopf-Steinwälzer,Schnepfenvögel
Neoaves,Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Calidris,Tenuirostris,Great Knot,EU,ne Siberia,/great_knot.jpg,water_bird_like,Anadyrknutt,Schnepfenvögel
Neoaves,Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Calidris,Canutus,Red Knot,"NA, EU",n,/red_knot.jpg,water_bird_like,Knutt,Schnepfenvögel
Neoaves,Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Calidris,Virgata,Surfbird,"NA, EU",Alaska and nw Canada,/surfbird.jpg,water_bird_like,Gischtläufer,Schnepfenvögel
Neoaves,Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Calidris,Pugnax,Ruff,EU,Europe to e Siberia,/ruff.jpg,water_bird_like,Kampfläufer,Schnepfenvögel
Neoaves,Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Calidris,Falcinellus,Broad-billed Sandpiper,EU,n,/broad-billed_sandpiper.jpg,water_bird_like,Sumpfläufer,Schnepfenvögel
Neoaves,Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Calidris,Acuminata,Sharp-tailed Sandpiper,EU,n Siberia,/sharp-tailed_sandpiper.jpg,water_bird_like,Spitzschwanz-Strandläufer,Schnepfenvögel
Neoaves,Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Calidris,Himantopus,Stilt Sandpiper,EU,n Alaska and n Canada,/stilt_sandpiper.jpg,water_bird_like,Bindenstrandläufer,Schnepfenvögel
Neoaves,Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Calidris,Ferruginea,Curlew Sandpiper,EU,n Asia,/curlew_sandpiper.jpg,water_bird_like,Sichelstrandläufer,Schnepfenvögel
Neoaves,Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Calidris,Temminckii,Temminck's Stint,EU,n Europe and n Asia,/temminck's_stint.jpg,water_bird_like,Temminckstrandläufer,Schnepfenvögel
Neoaves,Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Calidris,Subminuta,Long-toed Stint,EU,c and e Siberia,/long-toed_stint.jpg,water_bird_like,Langzehen-Strandläufer,Schnepfenvögel
Neoaves,Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Calidris,Pygmaea,Spoon-billed Sandpiper,EU,ne Siberia,/spoon-billed_sandpiper.jpg,water_bird_like,Löffelstrandläufer,Schnepfenvögel
Neoaves,Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Calidris,Ruficollis,Red-necked Stint,EU,n and ne Siberia,/red-necked_stint.jpg,water_bird_like,Rotkehl-Strandläufer,Schnepfenvögel
Neoaves,Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Calidris,Alba,Sanderling,"NA, EU",n,/sanderling.jpg,water_bird_like,Sanderling,Schnepfenvögel
Neoaves,Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Calidris,Alpina,Dunlin,"NA, EU",n,/dunlin.jpg,water_bird_like,Alpenstrandläufer,Schnepfenvögel
Neoaves,Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Calidris,Ptilocnemis,Rock Sandpiper,"EU, NA",e Siberia to Alaska,/rock_sandpiper.jpg,water_bird_like,Beringstrandläufer,Schnepfenvögel
Neoaves,Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Calidris,Maritima,Purple Sandpiper,"NA, EU","n Canada, Greenland, Iceland, Svalbard, Scandinavia to nc Siberia",/purple_sandpiper.jpg,water_bird_like,Meerstrandläufer,Schnepfenvögel
Neoaves,Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Calidris,Bairdii,Baird's Sandpiper,"NA, EU","ne Siberia, Alaska, n Canada and w Greenland",/baird's_sandpiper.jpg,water_bird_like,Bairdstrandläufer,Schnepfenvögel
Neoaves,Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Calidris,Minuta,Little Stint,EU,n Europe and n Asia,/little_stint.jpg,water_bird_like,Zwergstrandläufer,Schnepfenvögel
Neoaves,Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Calidris,Minutilla,Least Sandpiper,EU,Alaska and n Canada,/least_sandpiper.jpg,water_bird_like,Wiesenstrandläufer,Schnepfenvögel
Neoaves,Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Calidris,Fuscicollis,White-rumped Sandpiper,EU,n Alaska and n Canada,/white-rumped_sandpiper.jpg,water_bird_like,Weißbürzel-Strandläufer,Schnepfenvögel
Neoaves,Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Calidris,Subruficollis,Buff-breasted Sandpiper,"NA, EU","ne Siberia, n Alaska and n Canada",/buff-breasted_sandpiper.jpg,water_bird_like,Grasläufer,Schnepfenvögel
Neoaves,Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Calidris,Melanotos,Pectoral Sandpiper,"NA, EU","n Siberia, w and n Alaska and n Canada",/pectoral_sandpiper.jpg,water_bird_like,Graubrust-Strandläufer,Schnepfenvögel
Neoaves,Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Calidris,Pusilla,Semipalmated Sandpiper,"NA, EU","ne Siberia, w and n Alaska and n Canada",/semipalmated_sandpiper.jpg,water_bird_like,Sandstrandläufer,Schnepfenvögel
Neoaves,Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Calidris,Mauri,Western Sandpiper,"NA, EU","ne Siberia, w and n Alaska",/western_sandpiper.jpg,water_bird_like,Bergstrandläufer,Schnepfenvögel
Neoaves,Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Limnodromus,Semipalmatus,Asian Dowitcher,EU,c Asia and Mongolia to se Siberia and ne China,/asian_dowitcher.jpg,water_bird_like,Steppenschlammläufer,Schnepfenvögel
Neoaves,Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Limnodromus,Scolopaceus,Long-billed Dowitcher,"EU, NA","ne Siberia, Alaska and n Canada",/long-billed_dowitcher.jpg,water_bird_like,Tundraschlammläufer,Schnepfenvögel
Neoaves,Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Limnodromus,Griseus,Short-billed Dowitcher,"EU, NA",n,/short-billed_dowitcher.jpg,water_bird_like,Moorschlammläufer,Schnepfenvögel
Neoaves,Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Scolopax,Rusticola,Eurasian Woodcock,EU,widespread,/eurasian_woodcock.jpg,water_bird_like,Waldschnepfe,Schnepfenvögel
Neoaves,Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Scolopax,Mira,Amami Woodcock,EU,Ryukyu Islands,/amami_woodcock.jpg,water_bird_like,Amamischnepfe,Schnepfenvögel
Neoaves,Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Lymnocryptes,Minimus,Jack Snipe,EU,n Europe to ne Siberia,/jack_snipe.jpg,water_bird_like,Zwergschnepfe,Schnepfenvögel
Neoaves,Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Gallinago,Solitaria,Solitary Snipe,EU,"c, e",/solitary_snipe.jpg,water_bird_like,Einsiedlerbekassine,Schnepfenvögel
Neoaves,Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Gallinago,Hardwickii,Latham's Snipe,EU,"e Siberia, Japan",/latham's_snipe.jpg,water_bird_like,Japanbekassine,Schnepfenvögel
Neoaves,Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Gallinago,Stenura,Pin-tailed Snipe,EU,nw Russia and Mongolia to e Siberia,/pin-tailed_snipe.jpg,water_bird_like,Spießbekassine,Schnepfenvögel
Neoaves,Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Gallinago,Megala,Swinhoe's Snipe,EU,"c Asia and n Mongolia, se Siberia",/swinhoe's_snipe.jpg,water_bird_like,Waldbekassine,Schnepfenvögel
Neoaves,Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Gallinago,Media,Great Snipe,EU,n Europe to c Asia,/great_snipe.jpg,water_bird_like,Doppelschnepfe,Schnepfenvögel
Neoaves,Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Gallinago,Gallinago,Common Snipe,EU,widespread,/common_snipe.jpg,water_bird_like,Bekassine,Schnepfenvögel
Neoaves,Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Xenus,Cinereus,Terek Sandpiper,EU,e Europe to ne Siberia,/terek_sandpiper.jpg,water_bird_like,Terekwasserläufer,Schnepfenvögel
Neoaves,Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Phalaropus,Tricolor,Wilson's Phalarope,EU,"w and c Canada, n USA",/wilson's_phalarope.jpg,water_bird_like,Wilsonwassertreter,Schnepfenvögel
Neoaves,Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Phalaropus,Lobatus,Red-necked Phalarope,"NA, EU","n Alaska, n Canada, n Europe and n Asia",/red-necked_phalarope.jpg,water_bird_like,Odinshühnchen,Schnepfenvögel
Neoaves,Charadriiformes,Scolopacidae,"Sandpipers, Snipes",Phalaropus,Fulicarius,Red Phalarope,"NA, EU","n Alaska, n Canada, n Europe and n Asia",/red_phalarope.jpg,water_bird_like,Thorshühnchen,Schnepfenvögel
